anio,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_barrio_localidad,nombre_barrio_localidad,codigo_zona,nombre_zona,codigo_establecimiento,codigo_institucion,nombre_institucion,sector_o_tipo_gestion,codigo_region_administrativa,nombre_region_administrativa,nombre_supervisor,niveles_modalidades,codigo_tipo_organizacion,nombre_tipo_organizacion,participacion_comunitaria,direccion,nro_telefono,tiene_internet,paginaweb,correo_electronico,anho_cod_geo,uri_establecimiento,uri_institucion
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002003,FATIMA 1,1,URBANA,1001006,6583,10-26,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,NORMA MENDEZ DE GABRIAGUEZ,"EBBJA,FPI",0, , ,A 150 M DE LA COMISARIA II, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001006,http://datos.mec.gov.py/id/instituciones/6583
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002009,SAN LORENZO,1,URBANA,1001219,6714,4763 ONORIO TAKACHI (EX SAN BLAS),OFICIAL,10C1RI,ALTO PARANA - REGION INDIGENA - COORDINACION 1,JUAN RAMON GAUTO,EEB,2,ESCUELA ASOCIADA,SI,CIANCIO LOPEZ Y EMILIANO FERNANDEZ,0983219289,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001219,http://datos.mec.gov.py/id/instituciones/6714
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002120,SANTO DOMINGO,6,RURAL,1002021,12901,SALTOS DEL MONDAY,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,EM,0, ,NO,KM.5 AVENIDA MONDAY,0973 636805,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002021,http://datos.mec.gov.py/id/instituciones/12901
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002999,LOCALIDAD A CONFIRMAR,1,URBANA,1002065,15997,7503 ESPIRITU SANTO,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB,EM",2,ESCUELA ASOCIADA,SI,AVDA. MONDAY C/ 8 PORVENIR-BO. SDO. CORAZON DE J.,061 556461,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002065,http://datos.mec.gov.py/id/instituciones/15997
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002230,COM INDIG PUESTO CUE - MEDIO MUNDO,6,RURAL,1002044,6783,6812 (15347) PUERTO FLORES,OFICIAL,10C1RI,ALTO PARANA - REGION INDIGENA - COORDINACION 1,JUAN RAMON GAUTO,"EEB,EMA",2,ESCUELA ASOCIADA,NO,CERCA DEL MUSEO BERTONI,0983292406,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002044,http://datos.mec.gov.py/id/instituciones/6783
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002007,SAN SEBASTIAN,1,URBANA,1002064,13969,7372 ECO MANATIAL ARANDU,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,AVENIDA MONDAY KM 3 1/2,061 552790,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002064,http://datos.mec.gov.py/id/instituciones/13969
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002003,FATIMA 1,1,URBANA,1001221,11162,15419 LAS CARMELITAS,PRIVADA,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB",2,ESCUELA ASOCIADA,NO,CERCA DE LA PARADA DE LA LINEA 71 SANTO DOMINGO,0983 546592,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001221,http://datos.mec.gov.py/id/instituciones/11162
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002006,AREA 5,1,URBANA,1002001,6734,E.M.D. DR. RAUL PEÑA,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EEB,EM",2,ESCUELA ASOCIADA,SI,AVDA. ENCARNACION E/ ITAPUA Y BOQUERON,061 550163,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002001,http://datos.mec.gov.py/id/instituciones/6734
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002007,SAN SEBASTIAN,1,URBANA,1002062,13661,7264 LA AMISTAD,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,NO,DETRAS DEL MOTEL HARIVA,0983320233,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002062,http://datos.mec.gov.py/id/instituciones/13661
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002002,SAN PABLO - SAN JUAN,1,URBANA,1002005,6738,3589 (13785) DANIEL SANTA CRUZ,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,NO,CERRO CORA E/MCAL.ESTIGARRIBIA Y SALTITO,061551357,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002005,http://datos.mec.gov.py/id/instituciones/6738
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1002071,6769,10-8,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EBBJA,FPI",0, , ,AEBL SILVERA VERA Y MONS. AGUSTIN VAN ANKEN, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1002071,http://datos.mec.gov.py/id/instituciones/6769
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002009,SAN LORENZO,1,URBANA,1002057,15257,6356 CENTRO EDUCATIVO SAGRADA FAMILIA,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,AVENIDA MONDAY,061 550558,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002057,http://datos.mec.gov.py/id/instituciones/15257
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002004,LAS MERCEDES,1,URBANA,1002061,12107,7011 MELQUISEDEC,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,AVDA. 1RO. DE MAYO Y CARLOS ANTONIO LOPEZ,061 554302,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002061,http://datos.mec.gov.py/id/instituciones/12107
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002013,SAN ROQUE,1,URBANA,1002012,12902,SAN ROQUE GONZALEZ DE SANTACRUZ,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,EM,0, ,SI,AVDA. GENERAL BERNARDINO CABALLERO Y CAMILO RECALD,061 550728,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002012,http://datos.mec.gov.py/id/instituciones/12902
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002999,LOCALIDAD A CONFIRMAR,6,RURAL,1002115,16708,7871 BELLO AMANECER,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,NO, , , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1002115,http://datos.mec.gov.py/id/instituciones/16708
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002016,SAN JOSE OBRERO,1,URBANA,1002060,12029,6835 EL RENUEVO,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,J.D.MONTANARO C/ CERRO CORA,061551653,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002060,http://datos.mec.gov.py/id/instituciones/12029
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002013,SAN ROQUE,1,URBANA,1002012,6745,3594 (13786),OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,SI,AVDA. GENERAL BERNARDINO CABALLERO Y CAMILO RECALD,061550728,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002012,http://datos.mec.gov.py/id/instituciones/6745
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002015,SANTA ROSA,1,URBANA,1002007,6740,3595 (13787) SANTA ROSA DE LIMA,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,SI,B¬SANTA ROSA,061551225,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002007,http://datos.mec.gov.py/id/instituciones/6740
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002002,SAN PABLO - SAN JUAN,1,URBANA,1002005,6766,10-73,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EBBJA,FPI",0, , ,CERRO CORA E/MCAL.ESTIGARRIBIA Y SALTITO, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1002005,http://datos.mec.gov.py/id/instituciones/6766
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002005,SAN RAFAEL,1,URBANA,1002008,6768,DR. MOISES SANTIAGO BERTONI,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EEB,EM",2,ESCUELA ASOCIADA,SI,AVDA. CARLOS A. LOPEZ,061 553045,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002008,http://datos.mec.gov.py/id/instituciones/6768
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002022,FATIMA 2,1,URBANA,1002010,6743,1118 SAGRADOS CORAZONES,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EM",2,ESCUELA ASOCIADA,NO,AVDA. MONDAY C/ VAN AAKEN,061 550665,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002010,http://datos.mec.gov.py/id/instituciones/6743
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002008,SANTO TOMAS,1,URBANA,1002011,6744,3590 (13843) SANTO ROMAS APOSTOL,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,EEB,2,ESCUELA ASOCIADA,SI,A MEDIA CUADRA DE LA CAPILLA S. TOMAS,0983695814,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002011,http://datos.mec.gov.py/id/instituciones/6744
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002022,FATIMA 2,1,URBANA,1002010,6743,1118 SAGRADOS CORAZONES,PRIV.SUBVENCIONADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,EEB,2,ESCUELA ASOCIADA,NO,AVDA. MONDAY C/ VAN AAKEN,061550,SI,CESSCCZIPFOZ.COM.BR, ,2012,http://datos.mec.gov.py/id/establecimientos/1002010,http://datos.mec.gov.py/id/instituciones/6743
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002006,AREA 5,1,URBANA,1002009,6772,10-64,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EBBJA,FPI",0, , ,BOQUERON ENTRE ENCARNACION Y SAN PEDRO, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1002009,http://datos.mec.gov.py/id/instituciones/6772
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002006,AREA 5,1,URBANA,1002009,6742,1294 SAN PEDRO APOSTOL,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",1,ESCUELA CENTRO,SI,BOQUERON ENTRE ENCARNACION Y SAN PEDRO,061550484,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002009,http://datos.mec.gov.py/id/instituciones/6742
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002009,SAN LORENZO,1,URBANA,1002013,6746,3591 (13844) SAN LORENZO,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,SI,A 3 CUADRAS DE EX SUPERCITO AREA 5,0983670295,SI,www.actiweb.es/sanlorenzo3591, ,2012,http://datos.mec.gov.py/id/establecimientos/1002013,http://datos.mec.gov.py/id/instituciones/6746
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002007,SAN SEBASTIAN,1,URBANA,1002016,6749,1512 SALTO DEL MONDAY,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,SI,AVDA.MONDAY,061551612,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002016,http://datos.mec.gov.py/id/instituciones/6749
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002009,SAN LORENZO,1,URBANA,1002013,11823,SAN LORENZO,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,EM,0, ,NO,A 3 CUADRAS DE EX SUPERCITO AREA 5,0983 670575,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002013,http://datos.mec.gov.py/id/instituciones/11823
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002005,SAN RAFAEL,1,URBANA,1002017,6750,3588  (13784) SAN RAFAEL,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,SI,CALLE XXIII C/ MCAL.LOPEZ,061553709,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002017,http://datos.mec.gov.py/id/instituciones/6750
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002006,AREA 5,1,URBANA,1002015,6748,2697,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,CAAZAPA Y CAACUPE,061 550055,SI,www.upe.edu-py, ,2012,http://datos.mec.gov.py/id/establecimientos/1002015,http://datos.mec.gov.py/id/instituciones/6748
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002019,SANTA CLARA,1,URBANA,1001303,12032,6881 SAN JORGE,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",2,ESCUELA ASOCIADA,SI,ASENTAMIENTO SAN JORGE BARRIO CIUDAD NUEVA,0973858979,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001303,http://datos.mec.gov.py/id/instituciones/12032
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002004,LAS MERCEDES,1,URBANA,1002039,6778,VENUS LA COIFFURE,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,FP,0, , ,NANAGUA CASI LAS MERCEDES, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1002039,http://datos.mec.gov.py/id/instituciones/6778
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002011,MARIA AUXILIADORA,1,URBANA,1002004,6767,10-80,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EBBJA,FPI",0, , ,AVDA.GENERAL BERNARDINO CABALLERO, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1002004,http://datos.mec.gov.py/id/instituciones/6767
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002003,FATIMA 1,1,URBANA,1001006,6438,1017 VIRGEN DE FATIMA,OFICIAL,10C2R1,ALTO PARANA - REGION 1 - COORDINACION 2,CARMEN ELEN FATECHA DE RUIZ,"EI,EEB",2,ESCUELA ASOCIADA,SI,A 150 M DE LA COMISARIA II,0973 121239,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001006,http://datos.mec.gov.py/id/instituciones/6438
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002120,SANTO DOMINGO,6,RURAL,1002023,6756,1514 SANTO DOMINGO DE GUZMAN,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB,EM",2,ESCUELA ASOCIADA,SI,KM 8 MONDAY,0983 700786,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002023,http://datos.mec.gov.py/id/instituciones/6756
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002999,LOCALIDAD A CONFIRMAR,6,RURAL,1002116,16715,7878 VIRGEN DE LAS MERCEDES,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,NO, ,061552593,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002116,http://datos.mec.gov.py/id/instituciones/16715
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002011,MARIA AUXILIADORA,1,URBANA,1002004,6737,3592 (11869),OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",1,ESCUELA CENTRO,SI,AVDA.GENERAL BERNARDINO CABALLERO,061552845,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002004,http://datos.mec.gov.py/id/instituciones/6737
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002012,SAN MIGUEL - VILLA BAJA,1,URBANA,1002002,6735,PARAGUAY-BRASIL,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EEB,EM",2,ESCUELA ASOCIADA,SI,ABEÑ SILVERA VERA Y MONSEÑOR VAN HAKEN,061 550035,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002002,http://datos.mec.gov.py/id/instituciones/6735
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002140,SAN JORGE,6,RURAL,1002025,6758,2905 SAN JORGE DEL MONDAY,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,EEB,2,ESCUELA ASOCIADA,SI,AVD. SAN JORGE DEL MONDAY,0973727845,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002025,http://datos.mec.gov.py/id/instituciones/6758
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1002056,11165,6985 17 DE JULIO,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,SI,KM 6 1/2 MONDAY,0971309865,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002056,http://datos.mec.gov.py/id/instituciones/11165
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002007,SAN SEBASTIAN,1,URBANA,1002026,6759,3684 MARIANO BOBADILLA,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,NO,FRENTE A LKA CONGREGACION DE DIOS,0983128399,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002026,http://datos.mec.gov.py/id/instituciones/6759
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002011,MARIA AUXILIADORA,1,URBANA,1002004,6771,MARIA AUXILIADORA,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,EM,0, ,SI,AVDA.GENERAL BERNARDINO CABALLERO,061 550402,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002004,http://datos.mec.gov.py/id/instituciones/6771
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002009,SAN LORENZO,1,URBANA,1002043,10830,SANTA CECILIA,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,FP,0, , ,A 100 MRS. DE LA SUPER CARRETERA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1002043,http://datos.mec.gov.py/id/instituciones/10830
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002170,COLONIA ALFREDO PLA,6,RURAL,1002027,6760,3629  MAYOR ALFREDO PLA,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,SI,A 1 CUADRA DE LA AVENIDA MOMDAY,0973806385,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002027,http://datos.mec.gov.py/id/instituciones/6760
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1002024,6757,4324 (11697) SANTA INES,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",2,ESCUELA ASOCIADA,SI,DETRAS DE LA CAPILLA SANTA INES,061579393,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002024,http://datos.mec.gov.py/id/instituciones/6757
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1002024,12900,SANTA INES,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,EM,0, ,SI,DETRAS DE LA CAPILLA SANTA INES,061 551094,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002024,http://datos.mec.gov.py/id/instituciones/12900
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1002020,6774,SAGRADO CORAZON DE JESUS,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EEB,EM",2,ESCUELA ASOCIADA,NO,KM7  MONDAY,061 551185,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002020,http://datos.mec.gov.py/id/instituciones/6774
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1002038,6777,15136 PRIVADA SAN JORGE,PRIVADA,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,BO SAN LORENZO DEL SUPERCITO AREA 5,061 553230,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002038,http://datos.mec.gov.py/id/instituciones/6777
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1001056,6488,5428 (14397) SANTA MARIA,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB",2,ESCUELA ASOCIADA,SI,2º FRACCION,0973102382,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001056,http://datos.mec.gov.py/id/instituciones/6488
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1001056,6591,10-15,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EBBJA,0, , ,2º FRACCION, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001056,http://datos.mec.gov.py/id/instituciones/6591
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1001057,11181,ARANDU POTY,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EM,0, ,SI,VILLA MILITAR BO SANTA ANA,0973604036,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001057,http://datos.mec.gov.py/id/instituciones/11181
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002005,SAN RAFAEL,1,URBANA,1002028,6761,4325 (14617) VIRGEN DE CAACUPE,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,EEB,2,ESCUELA ASOCIADA,SI,CALLE PROF. FELICITA ISOLINA ORUE, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1002028,http://datos.mec.gov.py/id/instituciones/6761
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1001057,6623,10-91,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,EBBJA,0, , ,VILLA MILITAR BO SANTA ANA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1001057,http://datos.mec.gov.py/id/instituciones/6623
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002010,SAN MIGUEL,1,URBANA,1001057,6489,5426 (13352) SAN FRANCISCO,OFICIAL,10C1R1,ALTO PARANA - REGION 1 - COORDINACION 1,EDGAR RAMON FRANCO MEZA,"EI,EEB,EM",2,ESCUELA ASOCIADA,SI,VILLA MILITAR BO SANTA ANA,0973874226,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1001057,http://datos.mec.gov.py/id/instituciones/6489
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002014,SAN FRANCISCO,1,URBANA,1002019,6763,10-27,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,EBBJA,0, , ,AVENIDA GENERAL BERNARDINO CABALLERO, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1002019,http://datos.mec.gov.py/id/instituciones/6763
2012,10,ALTO PARANA,1002,PRESIDENTE FRANCO,1002005,SAN RAFAEL,1,URBANA,1002008,6741,30 DR.MOISES S. BERTONI,OFICIAL,10C1R3,ALTO PARANA - REGION 3 - COORDINACION 1,WENCESLAO NICOLAS CABAÑAS FARIÑA,"EI,EEB",1,ESCUELA CENTRO,SI,AVDA. CARLOS A. LOPEZ,061550085,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1002008,http://datos.mec.gov.py/id/instituciones/6741
